"lemmaID","lemma","POS"
"92829","ῥύπον","adjective"
"nlsj52242","ῥυπόομαι","verb"
"92830","ῥύπος","adjective"
"92836","ῥυπτικός","adjective"
"92837","ῥύπτω","verb"
"92842","ῥυσάω","verb"
"92843","ῥυσή","noun"
"92846","ῥυσιάζω","verb"
"92847","ῥυσίβωμος","adjective"
"92848","ῥυσίδιφρος","adjective"
"92851","ῥύσιον","noun"
"92852","ῥύσιος","adjective"
"92853","ῥυσίπολις","adjective"
"92858","ῥυσίς","noun"
"nlsj97815","ῥύσις","noun"
"92859","ῥύσκομαι","verb"
"92861","ῥυσός","adjective"
"92862","ῥυσότης","noun"
"92866","ῥύσταγμα","noun"
"92867","ῥυστάζω","verb"
"92868","ῥυστακτύς","noun"
"92869","ῥυστήρ","noun"
"92870","ῥύστης","noun"
"92876","ῥυταγωγεύς","noun"
"92878","ῥυτή","noun"
"92879","ῥυτήρ","noun"
"92883","ῥυτιδόω","verb"
"92888","ῥυτίς","noun"
"92891","ῥυτόν","noun"
"92893","ῥυτός","adjective"
"92899","ῥύτωρ","adjective"
"nlsj52240","ῥυφέω","verb"
"92903","ῥύψις","noun"
"92904","ῥυώδης","adjective"
"92907","ῥωβικός","adjective"
"92908","ῥωγαλέος","adjective"
"92909","ῥωγάς","noun"
"92912","ῥωγμή","noun"
"92915","ῥώθων","noun"
"92926","ῥωμαλέος","adjective"
"92927","ῥώμη","noun"
"92930","ῥώννυμι","verb"
"92933","ῥώομαι","verb"
"92939","ῥωπήεις","adjective"
"nlsj97921","ῥωπήιον","noun"
"92942","ῥωπικός","adjective"
"92946","ῥωποπερπερήθρα","noun"
"92950","ῥῶπος","noun"
"92952","ῥῶσις","noun"
"92957","ῥωστικός","adjective"
"92960","ῥωχμός","noun"
"92963","ῥώψ","noun"
"92972","Σαβάζιος","proper"
"nlsj9744","Σαβάκης","proper"
"92979","σαβακός","adjective"
"92980","σαβάκτης","noun"
"nlsj98017","σαβαώθ","adverb"
"92990","Σαββατικός","adjective"
"nlsj97940","σάββατον","noun"
"92993","Σάββατον","proper"
"92994","σαββάτωσις","noun"
"nlsj9709","Σάββη","proper"
"nlsj9752","Σαβῖνα","proper"
"nlsj9753","Σαβῖνος","proper"
"92998","σαβοῖ","interjection"
"nlsj9751","Σαβός","proper"
"nlsj9754","Σαβύλινθος","proper"
"nlsj9755","Σάβυλλος","proper"
"93006","σάγαρις","adjective"
"nlsj9758","Σαγγάριος","proper"
"93012","σάγδας","noun"
"93015","σαγή","noun"
"93017","σαγηνεία","noun"
"93019","σαγηνευτήρ","noun"
"93021","σαγηνεύω","verb"
"93022","σαγήνη","noun"
"93025","σαγηφορέω","verb"
"93029","σάγμα","noun"
"93031","σαγμάτιον","noun"
"93037","σάγος","adjective"
"93039","Σαδδουκαῖοι","proper"
"nlsj9711","Σάδοκος","proper"
"nlsj9757","Σαδυάττης","proper"
"93042","σάθη","adjective"
"93044","σαθρός","adjective"
"93045","σαθρότης","noun"
"93046","σαθρόω","verb"
"93049","σάθων","noun"
"93056","σαίνω","verb"
"93058","σαίρω","verb"
"nlsj9712","Σάις","proper"
"nlsj9760","Σαισάρη","proper"
"nlsj98051","σαίτης","noun"
"nlsj9759","Σαῖτις","proper"
"nlsj9713","Σακάδης","proper"
"nlsj9714","Σάκαι","proper"
"nlsj9761","Σακαίη","proper"
"93064","σάκανδρος","adjective"
"nlsj97952","σάκας","noun"
"93068","σακέσπαλος","adjective"
"93069","σακεσφόρος","adjective"
"93070","σακεύω","verb"
"93085","σακκίον","noun"
"93086","σακκογενειοτρόφος","adjective"
"93090","σάκκος","noun"
"93095","σακκοφόρος","adjective"
"nlsj98055","σακός","noun"
"93100","σάκος","adjective"
"93105","σάκρα","noun"
"93107","σάκτας","noun"
"93110","σακτός","adjective"
"93112","σάκτωρ","noun"
"93115","σακχυφάντης","noun"
"nlsj97964","Σάκων","proper"
"nlsj9762","Σαλαβακχώ","proper"
"93117","σαλαγέω","verb"
"nlsj9716","Σάλαιθος","proper"
"93123","σαλάκων","adjective"
"93126","σαλαμάνδρα","noun"
"93128","σαλάμβη","noun"
"nlsj9765","Σαλαμιναφέτης","proper"
"nlsj9767","Σαλαμινιακός","adjective"
"nlsj9766","Σαλαμινιάς","proper"
"93131","Σαλαμίνιος","proper"
"93132","Σαλαμίς","proper"
"93134","σάλαξ","adjective"
"93135","σαλάριον","noun"
"93136","σάλασσα","adjective"
"nlsj9768","Σαλγανεύς","proper"
"93139","σάλευμα","adjective"
"93143","σαλεύω","verb"
"nlsj9715","Σάλη","proper"
"93145","σαλία","adjective"
"93154","Σαλμακίς","proper"
"nlsj9770","Σαλμυδησσός","proper"
"nlsj9771","Σαλμωνεύς","proper"
"nlsj9772","Σαλόη","proper"
"nlsj98077","σαλός","adjective"
"93156","σάλος","adjective"
"93159","σάλπη","noun"
"93162","σαλπιγγολογχυπηνάδαι","noun"
"93164","σαλπιγκτής","noun"
"93165","σάλπιγξ","noun"
"93166","σαλπίζω","verb"
"93167","σαλπικτής","adjective"
"nlsj9773","Σαλύνθιος","proper"
"nlsj9774","Σαλώμη","proper"
"93182","σαμαγόρειος","adjective"
"nlsj97976","σάμαινα","noun"
"93184","Σάμαινα","proper"
"nlsj9717","Σαμαῖος","proper"
"93188","Σαμάρεια","proper"
"nlsj9778","Σαμαρείτης","proper"
"nlsj9776","Σαμαρεύς","proper"
"93191","σάμβαλον","adjective"
"nlsj9719","Σάμβανα","proper"
"nlsj9720","Σάμβος","proper"
"93193","σαμβύκη","adjective"
"93194","σαμβυκιστής","noun"
"nlsj9721","Σάμη","proper"
"nlsj9780","Σαμιακός","adjective"
"nlsj9781","Σαμικόν","proper"
"nlsj9722","Σάμιος","proper"
"93200","Σαμοθρᾴκη","proper"
"93202","Σαμοθρᾴκιον","proper"
"nlsj9788","Σαμοθρηικίη","proper"
"nlsj9787","Σαμόθρηϊξ","proper"
"nlsj9782","Σάμολας","proper"
"93203","Σάμος","proper"
"93208","σαμφόρας","noun"
"93211","σαμψούχινος","adjective"
"93212","σάμψουχον","noun"
"nlsj97981","σάν","noun"
"nlsj9789","Σαναχάριβος","proper"
"93214","σανδάλιον","adjective"
"nlsj98121","σανδάλιος","noun"
"93216","σανδαλίσκος","noun"
"93218","σάνδαλον","noun"
"nlsj9725","Σάνδανις","proper"
"93220","σάνδανον","noun"
"93221","σανδαράκη","adjective"
"93223","σανδαράκινος","adjective"
"nlsj98129","σανδαρακουργεῖον","noun"
"nlsj9791","Σάνδιος","proper"
"nlsj9790","Σανδίων","proper"
"nlsj9726","Σάνδοκος","proper"
"nlsj9792","Σανδρόκοττος","proper"
"93227","σάνδυξ","noun"
"nlsj9793","Σανδώκης","proper"
"nlsj9724","Σάνη","proper"
"93230","σανίδιον","adjective"
"93232","σανιδώδης","adjective"
"93233","σανίδωμα","noun"
"93234","σανιδωτός","adjective"
"93235","σανίς","noun"
"93240","Σαννίδωρος","proper"
"93241","σάννιον","noun"
"nlsj9795","Σαννυρίων","proper"
"93252","σάος","adjective"
"93255","σαοφρονέω","verb"
"nlsj98144","σαοφροσύνη","noun"
"93256","σαόω","verb"
"nlsj9727","Σάπαιος","proper"
"93257","σαπέρδης","noun"
"93258","σαπέρδιον","noun"
"93263","σαπρία","noun"
"93264","σαπρίας","adjective"
"93265","σαπρίζω","verb"
"93270","σαπρός","adjective"
"93272","σαπρότης","noun"
"93277","σαπφείρινος","adjective"
"93279","σάπφειρος","noun"
"nlsj9797","Σαπφικός","adjective"
"93280","Σαπφώ","proper"
"nlsj9799","Σαπφῷος","proper"
"nlsj97986","σάπων","noun"
"93285","σαράβαρα","noun"
"nlsj9800","Σαράγγαι","proper"
"nlsj9801","Σαραπάμμων","proper"
"nlsj9803","Σαραπιεῖον","proper"
"93296","σάραπις","noun"
"93295","Σάραπις","proper"
"nlsj9802","Σαραπίων","proper"
"93300","σαργάνη","adjective"
"93303","σαργανίς","noun"
"nlsj9810","Σαργεύς","proper"
"93305","σαργῖνος","noun"
"93307","σαργός","noun"
"93308","σάρδα","noun"
"nlsj9804","Σαρδανάπαλλος","proper"
"nlsj9805","Σαρδανάπαλος","proper"
"93310","σαρδάνιος","adjective"
"93312","Σάρδεις","proper"
"nlsj9807","Σαρδιανικός","adjective"
"nlsj98169","σαρδῖνος","noun"
"93314","σάρδιον","noun"
"93317","σαρδόνιον","noun"
"93319","σαρδόνυξ","noun"
"nlsj9730","Σάρδος","proper"
"93320","Σαρδώ","proper"
"93322","σαρδών","noun"
"93327","σάρισα","noun"
"93328","σαρισοφόρος","adjective"
"93329","σαρκάζω","verb"
"93330","σαρκασμοπιτυοκάμπτης","noun"
"93332","σαρκάω","verb"
"93334","σαρκελάφεια","noun"
"93336","σαρκίδιον","noun"
"93337","σαρκίζω","verb"
"93338","σαρκικός","adjective"
"93339","σάρκινος","adjective"
"93340","σαρκίον","noun"
"93341","σαρκίς","noun"
"93345","σαρκοβόρος","adjective"
"93349","σαρκοειδής","adjective"
"93360","σαρκοποιέω","verb"
"93362","σαρκοποιός","adjective"
"93370","σαρκοφαγέω","verb"
"93371","σαρκοφαγία","noun"
